Programa;Episódio;Título;Convidado;YouTube;Canva (edição);Página Canva;Drive (ver);Drive (download);Download direto (PNG);Arquivo
Anima Podcast;#272;A proteína em formato de cruz;Tatiana Sampaio e Bruno Cortes;https://youtu.be/E3YxdXzfEQU;https://www.canva.com/design/DAHT5IC7CDA/edit?page=20;20;https://drive.google.com/file/d/1TmUxsyoVenb1bPB8u91JL2AOGhjyJEof/view;https://drive.google.com/uc?export=download&id=1TmUxsyoVenb1bPB8u91JL2AOGhjyJEof;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23272%20-%20Tatiana%20Sampaio%20e%20Bruno%20Cortes.png;#272 - Tatiana Sampaio e Bruno Cortes.png
Anima Podcast;#273;Católico pode usar cristais?;Rosa Maria e Pe. Alan;https://youtu.be/V3ocn3mCuzI;https://www.canva.com/design/DAHT5IC7CDA/edit?page=19;19;https://drive.google.com/file/d/1_n1KY_wcJe3Si2baJuUfvu5JRejxc696/view;https://drive.google.com/uc?export=download&id=1_n1KY_wcJe3Si2baJuUfvu5JRejxc696;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23273%20-%20Rosa%20Maria%20e%20Pe.%20Alan.png;#273 - Rosa Maria e Pe. Alan.png
Anima Podcast;#274;A incrível transformação do Pe. Adriano;Pe. Adriano Zandoná;https://youtu.be/ybDT8ruB-YQ;https://www.canva.com/design/DAHT5VDGu2o/edit?page=65;65;https://drive.google.com/file/d/1bbUFlCOntuZMCoj8hzbgmEsZkqdoNv7n/view;https://drive.google.com/uc?export=download&id=1bbUFlCOntuZMCoj8hzbgmEsZkqdoNv7n;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23274%20-%20Pe.%20Adriano%20Zandon%C3%A1.png;#274 - Pe. Adriano Zandoná.png
Anima Podcast;#275;A poderosa intercessão de São José;Diácono Leo Dominus;https://youtu.be/ufKKgRg1BXw;https://www.canva.com/design/DAHT5VDGu2o/edit?page=64;64;https://drive.google.com/file/d/1P83GZ58UZH58Cv22IM53BfXEASvHkroA/view;https://drive.google.com/uc?export=download&id=1P83GZ58UZH58Cv22IM53BfXEASvHkroA;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23275%20-%20Di%C3%A1cono%20Leo%20Dominus.png;#275 - Diácono Leo Dominus.png
Anima Podcast;#277;Como vencer a ansiedade;Maria Maia;https://youtu.be/ISO4QeUkRzY;https://www.canva.com/design/DAHT5VDGu2o/edit?page=62;62;https://drive.google.com/file/d/1YgraXypOwjhFeol9POLXMrWm6z6nNAQP/view;https://drive.google.com/uc?export=download&id=1YgraXypOwjhFeol9POLXMrWm6z6nNAQP;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23277%20-%20Maria%20Maia.png;#277 - Maria Maia.png
Anima Podcast;#279;Os bastidores do filme de Guido Schaffer;Jayme Monjardim e Suzana Castelo;https://youtu.be/vYHKu4Dei50;https://www.canva.com/design/DAHT4wC4lb4/edit?page=1;1;https://drive.google.com/file/d/1Xw0jBpDy-TD0fw8E5D-qj79ZWak5SgJJ/view;https://drive.google.com/uc?export=download&id=1Xw0jBpDy-TD0fw8E5D-qj79ZWak5SgJJ;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23279%20-%20Jayme%20Monjardim%20e%20Suzana%20Castelo.png;#279 - Jayme Monjardim e Suzana Castelo.png
Anima Podcast;#280;Nunca construa sua casa assim;Alex e Rafa Brasileiro;https://youtu.be/rBblc551x5w;https://www.canva.com/design/DAHT5IC7CDA/edit?page=18;18;https://drive.google.com/file/d/1AzCRznEpcU3cQFm4tMnV-4vcSh_tLEvv/view;https://drive.google.com/uc?export=download&id=1AzCRznEpcU3cQFm4tMnV-4vcSh_tLEvv;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23280%20-%20Alex%20e%20Rafa%20Brasileiro.png;#280 - Alex e Rafa Brasileiro.png
Anima Podcast;#281;As 5 atuações do demônio;Diácono Nilzo;https://youtu.be/d3ZyNr_Wrco;https://www.canva.com/design/DAHT5VDGu2o/edit?page=61;61;https://drive.google.com/file/d/1QkFQq47cPfucPrYwavEobF2z9vxKObIu/view;https://drive.google.com/uc?export=download&id=1QkFQq47cPfucPrYwavEobF2z9vxKObIu;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23281%20-%20Di%C3%A1cono%20Nilzo.png;#281 - Diácono Nilzo.png
Anima Podcast;#282;O poder oculto da arte sacra;Rafael Zucato;https://youtu.be/_EC426VlyQM;https://www.canva.com/design/DAHT5VDGu2o/edit?page=60;60;https://drive.google.com/file/d/1OhP__8oer6uEWzJ2DWau0bz-5BDb_0Rc/view;https://drive.google.com/uc?export=download&id=1OhP__8oer6uEWzJ2DWau0bz-5BDb_0Rc;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23282%20-%20Rafael%20Zucato.png;#282 - Rafael Zucato.png
Anima Podcast;#283;Foi por isso que saí da Canção Nova;Paula Guimarães;https://youtu.be/xABsGOShb7I;https://www.canva.com/design/DAHT5VDGu2o/edit?page=52;52;https://drive.google.com/file/d/1w9hVw9qhdkmPlXpFWC_U3y76YXuwjRmX/view;https://drive.google.com/uc?export=download&id=1w9hVw9qhdkmPlXpFWC_U3y76YXuwjRmX;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23283%20-%20Paula%20Guimar%C3%A3es.png;#283 - Paula Guimarães.png
Anima Podcast;#284;Quem foi Frei Galvão?;Frei Leandro Costa;https://youtu.be/-NeFv9CSTGI;https://www.canva.com/design/DAHT5VDGu2o/edit?page=59;59;https://drive.google.com/file/d/1C1J6XgxtfIoyKvDiHRIQ95PQ0JIyecLn/view;https://drive.google.com/uc?export=download&id=1C1J6XgxtfIoyKvDiHRIQ95PQ0JIyecLn;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23284%20-%20Frei%20Leandro%20Costa.png;#284 - Frei Leandro Costa.png
Anima Podcast;#285;A entrevista que a mídia não quer ver;Juliano Cazarré;https://youtu.be/eL1mR5kQ_RY;https://www.canva.com/d/uy_D_LWhgDVbFVw?page=2;2;https://drive.google.com/file/d/1LUjkqsGSQ0zAFv2FlnFOQrvLajLuVHon/view;https://drive.google.com/uc?export=download&id=1LUjkqsGSQ0zAFv2FlnFOQrvLajLuVHon;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23285%20-%20Juliano%20Cazarr%C3%A9.png;#285 - Juliano Cazarré.png
Anima Podcast;#286;O sanfoneiro do forró católico;William Sanfona;https://youtu.be/-2lJ3DEgtXY;https://www.canva.com/design/DAHT5VDGu2o/edit?page=58;58;https://drive.google.com/file/d/1B623hpE7HSos86IeSmOKo_XRAGtJc-2Z/view;https://drive.google.com/uc?export=download&id=1B623hpE7HSos86IeSmOKo_XRAGtJc-2Z;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23286%20-%20William%20Sanfona.png;#286 - William Sanfona.png
Anima Podcast;#287;Opus Dei: segredos revelados;Pe. Paulo Ramalho;https://youtu.be/e352PT89Sts;https://www.canva.com/design/DAHT5VDGu2o/edit?page=53;53;https://drive.google.com/file/d/1_oBkkFx6NjD8AXAFrwQSHe8MyiPMP9Ec/view;https://drive.google.com/uc?export=download&id=1_oBkkFx6NjD8AXAFrwQSHe8MyiPMP9Ec;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23287%20-%20Pe.%20Paulo%20Ramalho.png;#287 - Pe. Paulo Ramalho.png
Anima Podcast;#288;Fui criado para ser pai de santo;Pe. Iágaro Domingos;https://youtu.be/4Y0g6KV97v8;https://www.canva.com/design/DAHT5VDGu2o/edit?page=57;57;https://drive.google.com/file/d/1pYX27ntJAy5J7ppvwEVH8ML8bbjWGSVp/view;https://drive.google.com/uc?export=download&id=1pYX27ntJAy5J7ppvwEVH8ML8bbjWGSVp;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23288%20-%20Pe.%20I%C3%A1garo%20Domingos.png;#288 - Pe. Iágaro Domingos.png
Anima Podcast;#289;De sambista a salmista;Eugênio Jorge;https://youtu.be/_NGO89J_NJA;https://www.canva.com/design/DAHT5VDGu2o/edit?page=56;56;https://drive.google.com/file/d/1qjmnkKkZ5oNqr5l37gPEwUcQb7pwRX9V/view;https://drive.google.com/uc?export=download&id=1qjmnkKkZ5oNqr5l37gPEwUcQb7pwRX9V;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23289%20-%20Eug%C3%AAnio%20Jorge.png;#289 - Eugênio Jorge.png
Anima Podcast;#290;O poder do Rosário;Tiago Benetti e Alexandre Machafer;https://youtu.be/85quCMuLk20;https://www.canva.com/design/DAHT5IC7CDA/edit?page=17;17;https://drive.google.com/file/d/1RdnlI6uxIQWxhQw8CeEYPoiz3xDJIyF_/view;https://drive.google.com/uc?export=download&id=1RdnlI6uxIQWxhQw8CeEYPoiz3xDJIyF_;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23290%20-%20Tiago%20Benetti%20e%20Alexandre%20Machafer.png;#290 - Tiago Benetti e Alexandre Machafer.png
Anima Podcast;#291;Deus tem um plano de vida para você;Pedro Siqueira e Pe. Alexandre Carvalho;https://youtu.be/Dr2QbOlAhnM;https://www.canva.com/d/uy_D_LWhgDVbFVw?page=3;3;https://drive.google.com/file/d/1dnaZVK8oI3I8R3pTWzPQIfpVcTAVKY56/view;https://drive.google.com/uc?export=download&id=1dnaZVK8oI3I8R3pTWzPQIfpVcTAVKY56;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23291%20-%20Pedro%20Siqueira%20e%20Pe.%20Alexandre%20Carvalho.png;#291 - Pedro Siqueira e Pe. Alexandre Carvalho.png
Anima Podcast;#292;Católico x protestante;Ariel Lazari;https://youtu.be/GTfnuvk6T6Y;https://www.canva.com/design/DAHT5VDGu2o/edit?page=55;55;https://drive.google.com/file/d/1djAkbiGYsIawg-7dv6DjqNx-PRX672R_/view;https://drive.google.com/uc?export=download&id=1djAkbiGYsIawg-7dv6DjqNx-PRX672R_;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23292%20-%20Ariel%20Lazari.png;#292 - Ariel Lazari.png
Anima Podcast;#293;Um testemunho de fé emocionante;Maria Clara e Enrico Misasi;https://youtu.be/rZMVPQWTs1Y;https://www.canva.com/design/DAHT5NXToGQ/edit?page=1;1;https://drive.google.com/file/d/1B5_Qf-NogZ7WpNUXhowz8nyy3sHo_HsE/view;https://drive.google.com/uc?export=download&id=1B5_Qf-NogZ7WpNUXhowz8nyy3sHo_HsE;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23293%20-%20Maria%20Clara%20e%20Enrico%20Misasi.png;#293 - Maria Clara e Enrico Misasi.png
Anima Podcast;#294;A maior feira católica do mundo;Kiara Castro;https://youtu.be/wQR2MOpRfyw;https://www.canva.com/design/DAHT5VDGu2o/edit?page=63;63;https://drive.google.com/file/d/1pBqIHIc07hJCfYCGfK1v-6YryOKpOi0s/view;https://drive.google.com/uc?export=download&id=1pBqIHIc07hJCfYCGfK1v-6YryOKpOi0s;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23294%20-%20Kiara%20Castro.png;#294 - Kiara Castro.png
Anima Podcast;#295;O sucesso não era suficiente;Alvaro e Daniel;https://youtu.be/CEqb_o9HDYU;https://www.canva.com/design/DAHT5IC7CDA/edit?page=16;16;https://drive.google.com/file/d/16RImwuOuMsYWztmA7Fmz8B7vbPcC2hnF/view;https://drive.google.com/uc?export=download&id=16RImwuOuMsYWztmA7Fmz8B7vbPcC2hnF;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23295%20-%20Alvaro%20e%20Daniel.png;#295 - Alvaro e Daniel.png
Anima Podcast;#296;Isso fez trocarmos os palcos pela missão;Vivy e Nathan;https://youtu.be/yu39DMxNrgs;https://www.canva.com/design/DAHT5VDGu2o/edit?page=23;23;https://drive.google.com/file/d/1BIkt2xWoezebKJLFpwZNlUXvxVvE7f6z/view;https://drive.google.com/uc?export=download&id=1BIkt2xWoezebKJLFpwZNlUXvxVvE7f6z;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23296%20-%20Vivy%20e%20Nathan.png;#296 - Vivy e Nathan.png
Anima Podcast;#297;O bispo que conheceu Irmã Lúcia;Dom Virgílio Antunes;https://youtu.be/5uoL6_vo1Zs;https://www.canva.com/design/DAHT5LIwDx4/edit?page=2;2;https://drive.google.com/file/d/1vo1YEKbqG93oxBeg7D2pUv7ypV-vY_aq/view;https://drive.google.com/uc?export=download&id=1vo1YEKbqG93oxBeg7D2pUv7ypV-vY_aq;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23297%20-%20Dom%20Virg%C3%ADlio%20Antunes.png;#297 - Dom Virgílio Antunes.png
Anima Podcast;#298;Menopausa e climatério;André Vinícius;https://youtu.be/MjxIqTW24uA;https://www.canva.com/design/DAHT5G-VT0s/edit?page=1;1;https://drive.google.com/file/d/1jhY8Zeo1sYsrtQ82RFhwP34QCQ8z1AcA/view;https://drive.google.com/uc?export=download&id=1jhY8Zeo1sYsrtQ82RFhwP34QCQ8z1AcA;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23298%20-%20Andr%C3%A9%20Vin%C3%ADcius.png;#298 - André Vinícius.png
Anima Podcast;#299;Deixei a homossexualidade e virei missionária;Kakau Silva;https://youtu.be/iLqQFWjPA-4;https://www.canva.com/design/DAHT5LIwDx4/edit?page=1;1;https://drive.google.com/file/d/1jFLZPBWxSkC2Sx2l9qfX-iQDW1g7wGRn/view;https://drive.google.com/uc?export=download&id=1jFLZPBWxSkC2Sx2l9qfX-iQDW1g7wGRn;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23299%20-%20Kakau%20Silva.png;#299 - Kakau Silva.png
Anima Podcast;#300;O que o Papa disse sobre a IA;Rafael Medeiros;https://youtu.be/Zi9ejxMGXlw;https://www.canva.com/design/DAHT5VDGu2o/edit?page=54;54;https://drive.google.com/file/d/1Al0Weu4xGzk0NdMgQeAG21TB4MYv3j34/view;https://drive.google.com/uc?export=download&id=1Al0Weu4xGzk0NdMgQeAG21TB4MYv3j34;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23300%20-%20Rafael%20Medeiros.png;#300 - Rafael Medeiros.png
Anima Podcast;#301;O segredo do casamento feliz;Glória Severiano Ribeiro;https://youtu.be/7LnuB75ule8;https://www.canva.com/design/DAHT5QR6hjc/edit?page=1;1;https://drive.google.com/file/d/1WuQoYu0BQwQBL7L7M48YFe2qgGmKKcB2/view;https://drive.google.com/uc?export=download&id=1WuQoYu0BQwQBL7L7M48YFe2qgGmKKcB2;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23301%20-%20Gl%C3%B3ria%20Severiano%20Ribeiro.png;#301 - Glória Severiano Ribeiro.png
Anima Podcast;#302;Do luto à luz;Ricardo Benvenhu;https://youtu.be/xIDHkIW78tw;https://www.canva.com/design/DAHT5QR6hjc/edit?page=2;2;https://drive.google.com/file/d/1cULCoUbc2KVQQO-Fz1nZI3B3_f_rUupV/view;https://drive.google.com/uc?export=download&id=1cULCoUbc2KVQQO-Fz1nZI3B3_f_rUupV;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23302%20-%20Ricardo%20Benvenhu.png;#302 - Ricardo Benvenhu.png
Anima Podcast;#303;Como falar de sexo com os filhos;Andyara Nóbrega;https://youtu.be/89k4YR68vnY;https://www.canva.com/design/DAHT5QR6hjc/edit?page=3;3;https://drive.google.com/file/d/1g8v0DTUY72LsqIda0_gxWPOZICZf5DzA/view;https://drive.google.com/uc?export=download&id=1g8v0DTUY72LsqIda0_gxWPOZICZf5DzA;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23303%20-%20Andyara%20N%C3%B3brega.png;#303 - Andyara Nóbrega.png
Anima Podcast;#304;Aparições de Maria nas Américas;Pe. Francisco Amaral;https://youtu.be/o4TOjTP4JPg;https://www.canva.com/design/DAHT5QR6hjc/edit?page=4;4;https://drive.google.com/file/d/1UgcraQajbaUe7UOeEd47sLYwFxU3EP0T/view;https://drive.google.com/uc?export=download&id=1UgcraQajbaUe7UOeEd47sLYwFxU3EP0T;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23304%20-%20Pe.%20Francisco%20Amaral.png;#304 - Pe. Francisco Amaral.png
Anima Podcast;#305;A fé que nos sustentou;Clara e Thomaz Magalhães;https://youtu.be/FvLqzWQTwFg;https://www.canva.com/design/DAHT5QR6hjc/edit?page=5;5;https://drive.google.com/file/d/1wr6TQ1MZ3-nZryO0-eP03f4Fqw2KLobH/view;https://drive.google.com/uc?export=download&id=1wr6TQ1MZ3-nZryO0-eP03f4Fqw2KLobH;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23305%20-%20Clara%20e%20Thomaz%20Magalh%C3%A3es.png;#305 - Clara e Thomaz Magalhães.png
Anima Podcast;#306;A fé transforma o negócio;Raiane Batista;https://youtu.be/97LIb3yLMyc;https://www.canva.com/design/DAHT5QR6hjc/edit?page=6;6;https://drive.google.com/file/d/1T7Q6ST5xrC6d8LElnrrRAsLkytQpi8ip/view;https://drive.google.com/uc?export=download&id=1T7Q6ST5xrC6d8LElnrrRAsLkytQpi8ip;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23306%20-%20Raiane%20Batista.png;#306 - Raiane Batista.png
Anima Podcast;#307;A nova ordem mundial;Pe. Pablo Henrique;https://youtu.be/IRE-Sev2iag;https://www.canva.com/design/DAHT5QR6hjc/edit?page=7;7;https://drive.google.com/file/d/1jXIQfFPXSefpJ28vECgzyG85KnLRGfiN/view;https://drive.google.com/uc?export=download&id=1jXIQfFPXSefpJ28vECgzyG85KnLRGfiN;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23307%20-%20Pe.%20Pablo%20Henrique.png;#307 - Pe. Pablo Henrique.png
Anima Podcast;#308;Duda Nogueira partiu em odor de santidade;Octacilia Nogueira;https://youtu.be/cvqtlsDDZhw;https://www.canva.com/d/uy_D_LWhgDVbFVw?page=4;4;https://drive.google.com/file/d/1uKsHvljHznLEmmqrV-yaS_6cS5O2JkEg/view;https://drive.google.com/uc?export=download&id=1uKsHvljHznLEmmqrV-yaS_6cS5O2JkEg;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23308%20-%20Octacilia%20Nogueira.png;#308 - Octacilia Nogueira.png
Anima Podcast;#309;A lei do feminicídio não deveria existir;Eduarda Campopiano;;https://www.canva.com/design/DAHU6Mrajks/edit?page=5;5;https://drive.google.com/file/d/1rr8LaFkWbWbseWD5Ju_X9B4PqzBPmQCs/view;https://drive.google.com/uc?export=download&id=1rr8LaFkWbWbseWD5Ju_X9B4PqzBPmQCs;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23309%20-%20Eduarda%20Campopiano.png;#309 - Eduarda Campopiano.png
Anima Podcast;#310;Política é coisa de católico?;Enrico Misasi e Reinaldo Alguz;https://youtu.be/KA2qHxslfPE;https://www.canva.com/design/DAHU6Mrajks/edit?page=6;6;https://drive.google.com/file/d/1TzVOVwuUT_suRFeOtlJMn13BvsMg1lVz/view;https://drive.google.com/uc?export=download&id=1TzVOVwuUT_suRFeOtlJMn13BvsMg1lVz;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23310%20-%20Enrico%20Misasi%20e%20Reinaldo%20Alguz.png;#310 - Enrico Misasi e Reinaldo Alguz.png
Anima Podcast;#311;Do SuperStar à missão pelo forró;Felipe Alcântara;https://youtu.be/wxS42sVAgOU;https://www.canva.com/design/DAHU6Mrajks/edit?page=7;7;https://drive.google.com/file/d/17H4mMs6cjEi9JAoTF6WTgvfAkiJM6ly1/view;https://drive.google.com/uc?export=download&id=17H4mMs6cjEi9JAoTF6WTgvfAkiJM6ly1;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23311%20-%20Felipe%20Alc%C3%A2ntara.png;#311 - Felipe Alcântara.png
Anima Podcast;#312;Você vive para quê?;Pe. Christian Mendoza;https://youtu.be/_jgVHEkFtA8;https://www.canva.com/design/DAHU6Mrajks/edit?page=2;2;https://drive.google.com/file/d/1NjkdpX-tOzoRZz8T2zu4eg-5UG9B_tN-/view;https://drive.google.com/uc?export=download&id=1NjkdpX-tOzoRZz8T2zu4eg-5UG9B_tN-;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23312%20-%20Pe.%20Christian%20Mendoza.png;#312 - Pe. Christian Mendoza.png
Anima Podcast;#313;Você vai ter que convencer meu marido;Sabrina e Steven J. Gunnell;https://youtu.be/Ua1IO2Oi4VY;https://www.canva.com/design/DAHU6Mrajks/edit?page=8;8;https://drive.google.com/file/d/1WlopuKls2mzkiAyyQObR2FI0DJ_pwiKE/view;https://drive.google.com/uc?export=download&id=1WlopuKls2mzkiAyyQObR2FI0DJ_pwiKE;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23313%20-%20Sabrina%20e%20Steven%20J.%20Gunnell.png;#313 - Sabrina e Steven J. Gunnell.png
Anima Podcast;#314;O celibato faz o coração explodir;João Malheiro;https://youtu.be/5XrK5TauITc;https://www.canva.com/design/DAHU6Mrajks/edit?page=9;9;https://drive.google.com/file/d/1nyjGst1VWHZyKg1HmoYr2tWmmMF5aVMm/view;https://drive.google.com/uc?export=download&id=1nyjGst1VWHZyKg1HmoYr2tWmmMF5aVMm;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23314%20-%20Jo%C3%A3o%20Malheiro.png;#314 - João Malheiro.png
Anima Podcast;#315;O gênio que nunca foi a uma aula;Juan Fernando Sellés;https://youtu.be/78zDviYPVEk;https://www.canva.com/design/DAHU6Mrajks/edit?page=10;10;https://drive.google.com/file/d/17PrWJ2c-NVfscw5Y7GjS5Rptc8wLeQ3R/view;https://drive.google.com/uc?export=download&id=17PrWJ2c-NVfscw5Y7GjS5Rptc8wLeQ3R;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23315%20-%20Juan%20Fernando%20Sell%C3%A9s.png;#315 - Juan Fernando Sellés.png
Anima Podcast;#316;Ninguém é mais odiado que Jesus;Júlia de Castro;https://youtu.be/7wjRW-ci8qs;https://www.canva.com/design/DAHU6Mrajks/edit?page=4;4;https://drive.google.com/file/d/1fKY0rUVDQW_-IZv0xpCAHnLzpUxMjScU/view;https://drive.google.com/uc?export=download&id=1fKY0rUVDQW_-IZv0xpCAHnLzpUxMjScU;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23316%20-%20J%C3%BAlia%20de%20Castro.png;#316 - Júlia de Castro.png
Anima Podcast;#317;Era a única mulher entre 52 policiais;Martha Rocha;https://youtu.be/AaZiK2mBg6Q;https://www.canva.com/design/DAHU6Mrajks/edit?page=11;11;https://drive.google.com/file/d/1KfyPSx8T_qdtfe_qjI_tiTCaW3aAuk2M/view;https://drive.google.com/uc?export=download&id=1KfyPSx8T_qdtfe_qjI_tiTCaW3aAuk2M;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23317%20-%20Martha%20Rocha.png;#317 - Martha Rocha.png
Anima Podcast;#318;Tenho vergonha de falar ao padre;Pe. Cássio;https://youtu.be/h57IUu7AGyM;https://www.canva.com/design/DAHU6Mrajks/edit?page=12;12;https://drive.google.com/file/d/1jEcizE2q5Po6eA5UqYIrpUEY1baTeJ_V/view;https://drive.google.com/uc?export=download&id=1jEcizE2q5Po6eA5UqYIrpUEY1baTeJ_V;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23318%20-%20Pe.%20C%C3%A1ssio.png;#318 - Pe. Cássio.png
Anima Podcast;#319;O método Hirota: fé, família e trabalho;Francisco Hirota;https://youtu.be/WQeHcBRb-H0;https://www.canva.com/design/DAHVf1gTH8M/edit?page=2;2;https://drive.google.com/file/d/19v1EOwlnxlAsQSbRvi2A8AFQ5U4YtaK1/view;https://drive.google.com/uc?export=download&id=19v1EOwlnxlAsQSbRvi2A8AFQ5U4YtaK1;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23319%20-%20Francisco%20Hirota.png;#319 - Francisco Hirota.png
Anima Podcast;#320;O carrinho só fica mais vazio;Daniella Marques;https://youtu.be/E0anEGn2dEM;https://www.canva.com/d/uy_D_LWhgDVbFVw?page=7;7;https://drive.google.com/file/d/1Yyo-mO30FuZLZzD7qfQ_bqHNl07MOtI8/view;https://drive.google.com/uc?export=download&id=1Yyo-mO30FuZLZzD7qfQ_bqHNl07MOtI8;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23320%20-%20Daniella%20Marques.png;#320 - Daniella Marques.png
Anima Podcast;#321;Tornozeleira rosa para agressores;Fred Pacheco;https://youtu.be/EDbNwDW-JQc;https://www.canva.com/d/uy_D_LWhgDVbFVw?page=5;5;https://drive.google.com/file/d/1T6u-dBljanJuAbjmQoeqn5iest4-_83F/view;https://drive.google.com/uc?export=download&id=1T6u-dBljanJuAbjmQoeqn5iest4-_83F;https://audiovisual-anima.github.io/thumbs-anima/anima-podcast/png/%23321%20-%20Fred%20Pacheco.png;#321 - Fred Pacheco.png
